Model,MDO34
Firmware Version,1.19.13

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,0
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,-5
,
,
,
Label,
TIME,CH1
4.9220e-06,0.286
4.9240e-06,0.288
4.9260e-06,0.288
4.9280e-06,0.288
4.9300e-06,0.288
4.9320e-06,0.292
4.9340e-06,0.29
4.9360e-06,0.294
4.9380e-06,0.292
4.9400e-06,0.294
4.9420e-06,0.296
4.9440e-06,0.298
4.9460e-06,0.296
4.9480e-06,0.298
4.9500e-06,0.298
4.9520e-06,0.3
4.9540e-06,0.302
4.9560e-06,0.304
4.9580e-06,0.304
4.9600e-06,0.306
4.9620e-06,0.306
4.9640e-06,0.308
4.9660e-06,0.306
4.9680e-06,0.31
4.9700e-06,0.312
4.9720e-06,0.312
4.9740e-06,0.314
4.9760e-06,0.316
4.9780e-06,0.316
4.9800e-06,0.318
4.9820e-06,0.318
4.9840e-06,0.32
4.9860e-06,0.322
4.9880e-06,0.322
4.9900e-06,0.324
4.9920e-06,0.324
4.9940e-06,0.326
4.9960e-06,0.328
4.9980e-06,0.328
5.0000e-06,0.33
5.0020e-06,0.332
5.0040e-06,0.332
5.0060e-06,0.334
5.0080e-06,0.334
5.0100e-06,0.336
5.0120e-06,0.338
5.0140e-06,0.34
5.0160e-06,0.34
5.0180e-06,0.34
5.0200e-06,0.344
5.0220e-06,0.344
5.0240e-06,0.346
5.0260e-06,0.348
5.0280e-06,0.346
5.0300e-06,0.348
5.0320e-06,0.35
5.0340e-06,0.352
5.0360e-06,0.352
5.0380e-06,0.352
5.0400e-06,0.352
5.0420e-06,0.356
5.0440e-06,0.356
5.0460e-06,0.358
5.0480e-06,0.358
5.0500e-06,0.36
5.0520e-06,0.36
5.0540e-06,0.362
5.0560e-06,0.362
5.0580e-06,0.364
5.0600e-06,0.364
5.0620e-06,0.368
5.0640e-06,0.368
5.0660e-06,0.368
5.0680e-06,0.37
5.0700e-06,0.372
5.0720e-06,0.374
5.0740e-06,0.374
5.0760e-06,0.376
5.0780e-06,0.378
5.0800e-06,0.378
5.0820e-06,0.38
5.0840e-06,0.382
5.0860e-06,0.382
5.0880e-06,0.384
5.0900e-06,0.386
5.0920e-06,0.388
5.0940e-06,0.386
5.0960e-06,0.39
5.0980e-06,0.39
5.1000e-06,0.39
5.1020e-06,0.39
5.1040e-06,0.39
5.1060e-06,0.392
5.1080e-06,0.394
5.1100e-06,0.394
5.1120e-06,0.392
5.1140e-06,0.392
5.1160e-06,0.394
5.1180e-06,0.394
5.1200e-06,0.394
5.1220e-06,0.392
5.1240e-06,0.392
5.1260e-06,0.39
5.1280e-06,0.39
5.1300e-06,0.388
5.1320e-06,0.386
5.1340e-06,0.386
5.1360e-06,0.384
5.1380e-06,0.382
5.1400e-06,0.382
5.1420e-06,0.382
5.1440e-06,0.38
5.1460e-06,0.378
5.1480e-06,0.378
5.1500e-06,0.376
5.1520e-06,0.378
5.1540e-06,0.376
5.1560e-06,0.374
5.1580e-06,0.372
5.1600e-06,0.374
5.1620e-06,0.372
5.1640e-06,0.372
5.1660e-06,0.372
5.1680e-06,0.37
5.1700e-06,0.37
5.1720e-06,0.37
5.1740e-06,0.37
5.1760e-06,0.37
5.1780e-06,0.368
5.1800e-06,0.368
5.1820e-06,0.366
5.1840e-06,0.368
5.1860e-06,0.366
5.1880e-06,0.366
5.1900e-06,0.366
5.1920e-06,0.364
5.1940e-06,0.362
5.1960e-06,0.362
5.1980e-06,0.362
5.2000e-06,0.362
5.2020e-06,0.362
5.2040e-06,0.36
5.2060e-06,0.358
5.2080e-06,0.36
5.2100e-06,0.36
5.2120e-06,0.358
5.2140e-06,0.358
5.2160e-06,0.356
5.2180e-06,0.358
5.2200e-06,0.358
5.2220e-06,0.356
5.2240e-06,0.356
5.2260e-06,0.358
5.2280e-06,0.356
5.2300e-06,0.356
5.2320e-06,0.354
5.2340e-06,0.354
5.2360e-06,0.354
5.2380e-06,0.352
5.2400e-06,0.352
5.2420e-06,0.35
5.2440e-06,0.35
5.2460e-06,0.35
5.2480e-06,0.348
5.2500e-06,0.346
5.2520e-06,0.346
5.2540e-06,0.344
5.2560e-06,0.344
5.2580e-06,0.342
5.2600e-06,0.342
5.2620e-06,0.338
5.2640e-06,0.338
5.2660e-06,0.338
5.2680e-06,0.336
5.2700e-06,0.336
5.2720e-06,0.334
5.2740e-06,0.334
5.2760e-06,0.332
5.2780e-06,0.33
5.2800e-06,0.33
5.2820e-06,0.328
5.2840e-06,0.33
5.2860e-06,0.328
5.2880e-06,0.328
5.2900e-06,0.328
5.2920e-06,0.326
5.2940e-06,0.326
5.2960e-06,0.326
5.2980e-06,0.324
5.3000e-06,0.324
5.3020e-06,0.324
5.3040e-06,0.322
5.3060e-06,0.324
5.3080e-06,0.322
5.3100e-06,0.324
5.3120e-06,0.322
5.3140e-06,0.322
5.3160e-06,0.322
5.3180e-06,0.32
5.3200e-06,0.322
5.3220e-06,0.324
5.3240e-06,0.322
5.3260e-06,0.322
5.3280e-06,0.322
5.3300e-06,0.32
5.3320e-06,0.32
5.3340e-06,0.32
5.3360e-06,0.322
5.3380e-06,0.32
5.3400e-06,0.322
5.3420e-06,0.32
5.3440e-06,0.32
5.3460e-06,0.318
5.3480e-06,0.32
5.3500e-06,0.32
5.3520e-06,0.318
5.3540e-06,0.318
5.3560e-06,0.316
5.3580e-06,0.32
5.3600e-06,0.318
5.3620e-06,0.316
5.3640e-06,0.316
5.3660e-06,0.314
5.3680e-06,0.316
5.3700e-06,0.314
5.3720e-06,0.314
5.3740e-06,0.314
5.3760e-06,0.312
5.3780e-06,0.312
5.3800e-06,0.31
5.3820e-06,0.31
5.3840e-06,0.31
5.3860e-06,0.31
5.3880e-06,0.308
5.3900e-06,0.308
5.3920e-06,0.304
5.3940e-06,0.306
5.3960e-06,0.302
5.3980e-06,0.304
5.4000e-06,0.302
5.4020e-06,0.298
5.4040e-06,0.298
5.4060e-06,0.298
5.4080e-06,0.294
5.4100e-06,0.294
5.4120e-06,0.292
5.4140e-06,0.29
5.4160e-06,0.288
5.4180e-06,0.286
5.4200e-06,0.284
5.4220e-06,0.284
5.4240e-06,0.28
5.4260e-06,0.28
5.4280e-06,0.278
5.4300e-06,0.276
5.4320e-06,0.274
5.4340e-06,0.272
5.4360e-06,0.272
5.4380e-06,0.268
5.4400e-06,0.266
5.4420e-06,0.266
5.4440e-06,0.262
5.4460e-06,0.26
5.4480e-06,0.26
5.4500e-06,0.256
5.4520e-06,0.254
5.4540e-06,0.254
5.4560e-06,0.254
5.4580e-06,0.25
5.4600e-06,0.25
5.4620e-06,0.25
5.4640e-06,0.248
5.4660e-06,0.248
5.4680e-06,0.246
5.4700e-06,0.244
5.4720e-06,0.244
5.4740e-06,0.244
5.4760e-06,0.242
5.4780e-06,0.242
5.4800e-06,0.242
5.4820e-06,0.242
5.4840e-06,0.24
5.4860e-06,0.242
5.4880e-06,0.242
5.4900e-06,0.24
5.4920e-06,0.242
5.4940e-06,0.242
5.4960e-06,0.244
5.4980e-06,0.244
5.5000e-06,0.244
5.5020e-06,0.244
5.5040e-06,0.246
5.5060e-06,0.248
5.5080e-06,0.25
5.5100e-06,0.25
5.5120e-06,0.252
5.5140e-06,0.256
5.5160e-06,0.256
5.5180e-06,0.258
5.5200e-06,0.258
5.5220e-06,0.262
5.5240e-06,0.264
5.5260e-06,0.266
5.5280e-06,0.268
5.5300e-06,0.268
5.5320e-06,0.272
5.5340e-06,0.274
5.5360e-06,0.276
5.5380e-06,0.28
5.5400e-06,0.282
5.5420e-06,0.284
5.5440e-06,0.286
5.5460e-06,0.29
5.5480e-06,0.29
5.5500e-06,0.294
5.5520e-06,0.296
5.5540e-06,0.298
5.5560e-06,0.302
5.5580e-06,0.304
5.5600e-06,0.306
5.5620e-06,0.31
5.5640e-06,0.31
5.5660e-06,0.314
5.5680e-06,0.316
5.5700e-06,0.318
5.5720e-06,0.32
5.5740e-06,0.322
5.5760e-06,0.326
5.5780e-06,0.326
5.5800e-06,0.328
5.5820e-06,0.33
5.5840e-06,0.332
5.5860e-06,0.334
5.5880e-06,0.336
5.5900e-06,0.336
5.5920e-06,0.34
5.5940e-06,0.342
5.5960e-06,0.342
5.5980e-06,0.344
5.6000e-06,0.344
5.6020e-06,0.346
5.6040e-06,0.348
5.6060e-06,0.35
5.6080e-06,0.352
5.6100e-06,0.352
5.6120e-06,0.354
5.6140e-06,0.356
5.6160e-06,0.356
5.6180e-06,0.356
5.6200e-06,0.358
5.6220e-06,0.358
5.6240e-06,0.358
5.6260e-06,0.358
5.6280e-06,0.36
5.6300e-06,0.36
5.6320e-06,0.362
5.6340e-06,0.36
5.6360e-06,0.362
5.6380e-06,0.36
5.6400e-06,0.36
5.6420e-06,0.362
5.6440e-06,0.362
5.6460e-06,0.36
5.6480e-06,0.36
5.6500e-06,0.36
5.6520e-06,0.358
5.6540e-06,0.358
5.6560e-06,0.358
5.6580e-06,0.358
5.6600e-06,0.358
5.6620e-06,0.356
5.6640e-06,0.356
5.6660e-06,0.356
5.6680e-06,0.354
5.6700e-06,0.354
5.6720e-06,0.352
5.6740e-06,0.352
5.6760e-06,0.35
5.6780e-06,0.35
5.6800e-06,0.35
5.6820e-06,0.348
5.6840e-06,0.346
5.6860e-06,0.346
5.6880e-06,0.346
5.6900e-06,0.346
5.6920e-06,0.346
5.6940e-06,0.344
5.6960e-06,0.346
5.6980e-06,0.342
5.7000e-06,0.342
5.7020e-06,0.342
5.7040e-06,0.342
5.7060e-06,0.342
5.7080e-06,0.342
5.7100e-06,0.342
5.7120e-06,0.342
5.7140e-06,0.342
5.7160e-06,0.342
5.7180e-06,0.344
5.7200e-06,0.342
5.7220e-06,0.344
5.7240e-06,0.344
5.7260e-06,0.344
5.7280e-06,0.346
5.7300e-06,0.346
5.7320e-06,0.346
5.7340e-06,0.348
5.7360e-06,0.348
5.7380e-06,0.35
5.7400e-06,0.35
5.7420e-06,0.352
5.7440e-06,0.352
5.7460e-06,0.354
5.7480e-06,0.354
5.7500e-06,0.356
5.7520e-06,0.358
5.7540e-06,0.36
5.7560e-06,0.36
5.7580e-06,0.362
5.7600e-06,0.364
5.7620e-06,0.364
5.7640e-06,0.366
5.7660e-06,0.368
5.7680e-06,0.368
5.7700e-06,0.37
5.7720e-06,0.374
5.7740e-06,0.374
5.7760e-06,0.374
5.7780e-06,0.376
5.7800e-06,0.378
5.7820e-06,0.378
5.7840e-06,0.378
5.7860e-06,0.382
5.7880e-06,0.382
5.7900e-06,0.384
5.7920e-06,0.386
5.7940e-06,0.388
5.7960e-06,0.388
5.7980e-06,0.39
5.8000e-06,0.39
5.8020e-06,0.394
5.8040e-06,0.392
5.8060e-06,0.394
5.8080e-06,0.394
5.8100e-06,0.396
5.8120e-06,0.396
5.8140e-06,0.398
5.8160e-06,0.398
5.8180e-06,0.4
5.8200e-06,0.398
5.8220e-06,0.4
5.8240e-06,0.4
5.8260e-06,0.4
5.8280e-06,0.402
5.8300e-06,0.402
5.8320e-06,0.4
5.8340e-06,0.402
5.8360e-06,0.4
5.8380e-06,0.4
5.8400e-06,0.4
5.8420e-06,0.4
5.8440e-06,0.4
5.8460e-06,0.398
5.8480e-06,0.396
5.8500e-06,0.396
5.8520e-06,0.394
5.8540e-06,0.396
5.8560e-06,0.394
5.8580e-06,0.392
5.8600e-06,0.39
5.8620e-06,0.388
5.8640e-06,0.388
5.8660e-06,0.386
5.8680e-06,0.384
5.8700e-06,0.384
5.8720e-06,0.382
5.8740e-06,0.378
5.8760e-06,0.376
5.8780e-06,0.374
5.8800e-06,0.374
5.8820e-06,0.37
5.8840e-06,0.368
5.8860e-06,0.366
5.8880e-06,0.362
5.8900e-06,0.36
5.8920e-06,0.36
5.8940e-06,0.358
5.8960e-06,0.354
5.8980e-06,0.35
5.9000e-06,0.348
5.9020e-06,0.346
5.9040e-06,0.342
5.9060e-06,0.34
5.9080e-06,0.338
5.9100e-06,0.336
5.9120e-06,0.332
5.9140e-06,0.33
5.9160e-06,0.328
5.9180e-06,0.326
5.9200e-06,0.322
5.9220e-06,0.318
5.9240e-06,0.318
5.9260e-06,0.314
5.9280e-06,0.312
5.9300e-06,0.31
5.9320e-06,0.308
5.9340e-06,0.306
5.9360e-06,0.304
5.9380e-06,0.302
5.9400e-06,0.3
5.9420e-06,0.298
5.9440e-06,0.296
5.9460e-06,0.296
5.9480e-06,0.294
5.9500e-06,0.292
5.9520e-06,0.292
5.9540e-06,0.288
5.9560e-06,0.288
5.9580e-06,0.286
5.9600e-06,0.284
5.9620e-06,0.286
5.9640e-06,0.282
5.9660e-06,0.284
5.9680e-06,0.282
5.9700e-06,0.282
5.9720e-06,0.282
5.9740e-06,0.28
5.9760e-06,0.278
5.9780e-06,0.278
5.9800e-06,0.28
5.9820e-06,0.278
5.9840e-06,0.278
5.9860e-06,0.276
5.9880e-06,0.28
5.9900e-06,0.278
5.9920e-06,0.276
5.9940e-06,0.276
5.9960e-06,0.276
5.9980e-06,0.276
6.0000e-06,0.276
6.0020e-06,0.276
6.0040e-06,0.278
6.0060e-06,0.278
6.0080e-06,0.28
6.0100e-06,0.278
6.0120e-06,0.276
6.0140e-06,0.278
6.0160e-06,0.28
6.0180e-06,0.28
6.0200e-06,0.278
6.0220e-06,0.28
6.0240e-06,0.28
6.0260e-06,0.282
6.0280e-06,0.282
6.0300e-06,0.28
6.0320e-06,0.282
6.0340e-06,0.282
6.0360e-06,0.282
6.0380e-06,0.284
6.0400e-06,0.288
6.0420e-06,0.286
6.0440e-06,0.286
6.0460e-06,0.288
6.0480e-06,0.286
6.0500e-06,0.286
6.0520e-06,0.288
6.0540e-06,0.29
6.0560e-06,0.29
6.0580e-06,0.29
6.0600e-06,0.29
6.0620e-06,0.29
6.0640e-06,0.292
6.0660e-06,0.29
6.0680e-06,0.292
6.0700e-06,0.29
6.0720e-06,0.294
6.0740e-06,0.29
6.0760e-06,0.292
6.0780e-06,0.29
6.0800e-06,0.292
6.0820e-06,0.29
6.0840e-06,0.29
6.0860e-06,0.29
6.0880e-06,0.29
6.0900e-06,0.288
6.0920e-06,0.288
6.0940e-06,0.288
6.0960e-06,0.286
6.0980e-06,0.286
6.1000e-06,0.286
6.1020e-06,0.284
6.1040e-06,0.282
6.1060e-06,0.282
6.1080e-06,0.282
6.1100e-06,0.28
6.1120e-06,0.28
6.1140e-06,0.278
6.1160e-06,0.278
6.1180e-06,0.278
6.1200e-06,0.274
6.1220e-06,0.276
6.1240e-06,0.274
6.1260e-06,0.272
6.1280e-06,0.27
6.1300e-06,0.272
6.1320e-06,0.268
6.1340e-06,0.268
6.1360e-06,0.268
6.1380e-06,0.268
6.1400e-06,0.266
6.1420e-06,0.264
6.1440e-06,0.266
6.1460e-06,0.266
6.1480e-06,0.264
6.1500e-06,0.264
6.1520e-06,0.264
6.1540e-06,0.266
6.1560e-06,0.264
6.1580e-06,0.264
6.1600e-06,0.264
6.1620e-06,0.264
6.1640e-06,0.264
6.1660e-06,0.264
6.1680e-06,0.264
6.1700e-06,0.264
6.1720e-06,0.264
6.1740e-06,0.266
6.1760e-06,0.266
6.1780e-06,0.266
6.1800e-06,0.268
6.1820e-06,0.268
6.1840e-06,0.27
6.1860e-06,0.27
6.1880e-06,0.27
6.1900e-06,0.272
6.1920e-06,0.272
6.1940e-06,0.274
6.1960e-06,0.276
6.1980e-06,0.278
6.2000e-06,0.28
6.2020e-06,0.282
6.2040e-06,0.282
6.2060e-06,0.284
6.2080e-06,0.284
6.2100e-06,0.288
6.2120e-06,0.29
6.2140e-06,0.29
6.2160e-06,0.294
6.2180e-06,0.296
6.2200e-06,0.298
6.2220e-06,0.3
6.2240e-06,0.302
6.2260e-06,0.304
6.2280e-06,0.306
6.2300e-06,0.308
6.2320e-06,0.31
6.2340e-06,0.314
6.2360e-06,0.316
6.2380e-06,0.318
6.2400e-06,0.32
6.2420e-06,0.324
6.2440e-06,0.326
6.2460e-06,0.328
6.2480e-06,0.33
6.2500e-06,0.334
6.2520e-06,0.336
6.2540e-06,0.338
6.2560e-06,0.34
6.2580e-06,0.342
6.2600e-06,0.346
6.2620e-06,0.346
6.2640e-06,0.35
6.2660e-06,0.352
6.2680e-06,0.352
6.2700e-06,0.354
6.2720e-06,0.356
6.2740e-06,0.36
6.2760e-06,0.362
6.2780e-06,0.362
6.2800e-06,0.364
6.2820e-06,0.364
6.2840e-06,0.366
6.2860e-06,0.368
6.2880e-06,0.37
6.2900e-06,0.372
6.2920e-06,0.372
6.2940e-06,0.372
6.2960e-06,0.374
6.2980e-06,0.376
6.3000e-06,0.376
6.3020e-06,0.376
6.3040e-06,0.376
6.3060e-06,0.378
6.3080e-06,0.378
6.3100e-06,0.38
6.3120e-06,0.38
6.3140e-06,0.38
6.3160e-06,0.382
6.3180e-06,0.38
6.3200e-06,0.382
6.3220e-06,0.382
6.3240e-06,0.382
6.3260e-06,0.384
6.3280e-06,0.384
6.3300e-06,0.384
6.3320e-06,0.384
6.3340e-06,0.382
6.3360e-06,0.384
6.3380e-06,0.384
6.3400e-06,0.384
6.3420e-06,0.384
6.3440e-06,0.382
6.3460e-06,0.384
6.3480e-06,0.384
6.3500e-06,0.382
6.3520e-06,0.38
6.3540e-06,0.382
6.3560e-06,0.382
6.3580e-06,0.378
6.3600e-06,0.38
6.3620e-06,0.378
6.3640e-06,0.378
6.3660e-06,0.378
6.3680e-06,0.376
6.3700e-06,0.374
6.3720e-06,0.376
6.3740e-06,0.376
6.3760e-06,0.372
6.3780e-06,0.372
6.3800e-06,0.372
6.3820e-06,0.372
6.3840e-06,0.37
6.3860e-06,0.37
6.3880e-06,0.368
6.3900e-06,0.368
6.3920e-06,0.368
6.3940e-06,0.366
6.3960e-06,0.364
6.3980e-06,0.364
6.4000e-06,0.362
6.4020e-06,0.36
6.4040e-06,0.36
6.4060e-06,0.36
6.4080e-06,0.358
6.4100e-06,0.358
6.4120e-06,0.358
6.4140e-06,0.358
6.4160e-06,0.358
6.4180e-06,0.358
6.4200e-06,0.356
6.4220e-06,0.356
6.4240e-06,0.356
6.4260e-06,0.356
6.4280e-06,0.356
6.4300e-06,0.354
6.4320e-06,0.356
6.4340e-06,0.356
6.4360e-06,0.356
6.4380e-06,0.356
6.4400e-06,0.356
6.4420e-06,0.356
6.4440e-06,0.358
6.4460e-06,0.358
6.4480e-06,0.358
6.4500e-06,0.358
6.4520e-06,0.36
6.4540e-06,0.358
6.4560e-06,0.36
6.4580e-06,0.36
6.4600e-06,0.36
6.4620e-06,0.36
6.4640e-06,0.362
6.4660e-06,0.362
6.4680e-06,0.362
6.4700e-06,0.362
6.4720e-06,0.362
6.4740e-06,0.364
6.4760e-06,0.364
6.4780e-06,0.364
6.4800e-06,0.364
6.4820e-06,0.364
6.4840e-06,0.364
6.4860e-06,0.368
6.4880e-06,0.364
6.4900e-06,0.366
6.4920e-06,0.366
6.4940e-06,0.368
6.4960e-06,0.366
6.4980e-06,0.368
6.5000e-06,0.368
6.5020e-06,0.366
6.5040e-06,0.366
6.5060e-06,0.368
6.5080e-06,0.366
6.5100e-06,0.366
6.5120e-06,0.366
6.5140e-06,0.366
6.5160e-06,0.366
6.5180e-06,0.366
6.5200e-06,0.366
6.5220e-06,0.366
6.5240e-06,0.364
6.5260e-06,0.364
6.5280e-06,0.364
6.5300e-06,0.364
6.5320e-06,0.362
6.5340e-06,0.362
6.5360e-06,0.362
6.5380e-06,0.36
6.5400e-06,0.358
6.5420e-06,0.358
6.5440e-06,0.358
6.5460e-06,0.356
6.5480e-06,0.356
6.5500e-06,0.352
6.5520e-06,0.352
6.5540e-06,0.35
6.5560e-06,0.348
6.5580e-06,0.348
6.5600e-06,0.344
6.5620e-06,0.342
6.5640e-06,0.342
6.5660e-06,0.34
6.5680e-06,0.338
6.5700e-06,0.336
6.5720e-06,0.332
6.5740e-06,0.332
6.5760e-06,0.33
6.5780e-06,0.326
6.5800e-06,0.326
6.5820e-06,0.322
6.5840e-06,0.322
6.5860e-06,0.318
6.5880e-06,0.318
6.5900e-06,0.314
6.5920e-06,0.312
6.5940e-06,0.31
6.5960e-06,0.31
6.5980e-06,0.304
6.6000e-06,0.304
6.6020e-06,0.3
6.6040e-06,0.298
6.6060e-06,0.294
6.6080e-06,0.294
6.6100e-06,0.294
6.6120e-06,0.288
6.6140e-06,0.288
6.6160e-06,0.284
6.6180e-06,0.282
6.6200e-06,0.28
6.6220e-06,0.278
6.6240e-06,0.276
6.6260e-06,0.274
6.6280e-06,0.274
6.6300e-06,0.272
6.6320e-06,0.268
6.6340e-06,0.268
6.6360e-06,0.264
6.6380e-06,0.264
6.6400e-06,0.262
6.6420e-06,0.262
6.6440e-06,0.26
6.6460e-06,0.258
6.6480e-06,0.258
6.6500e-06,0.256
6.6520e-06,0.254
6.6540e-06,0.254
6.6560e-06,0.254
6.6580e-06,0.254
6.6600e-06,0.252
6.6620e-06,0.254
6.6640e-06,0.252
6.6660e-06,0.252
6.6680e-06,0.25
6.6700e-06,0.252
6.6720e-06,0.252
6.6740e-06,0.252
6.6760e-06,0.25
6.6780e-06,0.252
6.6800e-06,0.25
6.6820e-06,0.252
6.6840e-06,0.252
6.6860e-06,0.25
6.6880e-06,0.254
6.6900e-06,0.254
6.6920e-06,0.254
6.6940e-06,0.252
6.6960e-06,0.256
6.6980e-06,0.254
6.7000e-06,0.256
6.7020e-06,0.256
6.7040e-06,0.256
6.7060e-06,0.258
6.7080e-06,0.258
6.7100e-06,0.26
6.7120e-06,0.262
6.7140e-06,0.262
6.7160e-06,0.262
6.7180e-06,0.264
6.7200e-06,0.264
6.7220e-06,0.266
6.7240e-06,0.268
6.7260e-06,0.27
6.7280e-06,0.27
6.7300e-06,0.272
6.7320e-06,0.272
6.7340e-06,0.274
6.7360e-06,0.276
6.7380e-06,0.278
6.7400e-06,0.276
6.7420e-06,0.278
6.7440e-06,0.28
6.7460e-06,0.282
6.7480e-06,0.282
6.7500e-06,0.284
6.7520e-06,0.284
6.7540e-06,0.284
6.7560e-06,0.286
6.7580e-06,0.286
6.7600e-06,0.292
6.7620e-06,0.29
6.7640e-06,0.294
6.7660e-06,0.294
6.7680e-06,0.294
6.7700e-06,0.296
6.7720e-06,0.296
6.7740e-06,0.296
6.7760e-06,0.298
6.7780e-06,0.298
6.7800e-06,0.3
6.7820e-06,0.3
6.7840e-06,0.302
6.7860e-06,0.302
6.7880e-06,0.302
6.7900e-06,0.304
6.7920e-06,0.302
6.7940e-06,0.304
6.7960e-06,0.306
6.7980e-06,0.306
6.8000e-06,0.304
6.8020e-06,0.306
6.8040e-06,0.304
6.8060e-06,0.308
6.8080e-06,0.306
6.8100e-06,0.308
6.8120e-06,0.308
6.8140e-06,0.306
6.8160e-06,0.308
6.8180e-06,0.308
6.8200e-06,0.308
6.8220e-06,0.308
6.8240e-06,0.308
6.8260e-06,0.308
6.8280e-06,0.308
6.8300e-06,0.308
6.8320e-06,0.308
6.8340e-06,0.31
6.8360e-06,0.31
6.8380e-06,0.31
6.8400e-06,0.312
6.8420e-06,0.31
6.8440e-06,0.31
6.8460e-06,0.312
6.8480e-06,0.31
6.8500e-06,0.312
6.8520e-06,0.312
6.8540e-06,0.312
6.8560e-06,0.312
6.8580e-06,0.314
6.8600e-06,0.312
6.8620e-06,0.314
6.8640e-06,0.316
6.8660e-06,0.316
6.8680e-06,0.314
6.8700e-06,0.316
6.8720e-06,0.318
6.8740e-06,0.316
6.8760e-06,0.318
6.8780e-06,0.318
6.8800e-06,0.318
6.8820e-06,0.318
6.8840e-06,0.32
6.8860e-06,0.32
6.8880e-06,0.32
6.8900e-06,0.322
6.8920e-06,0.324
6.8940e-06,0.322
6.8960e-06,0.324
6.8980e-06,0.326
6.9000e-06,0.328
6.9020e-06,0.326
6.9040e-06,0.33
6.9060e-06,0.328
6.9080e-06,0.328
6.9100e-06,0.33
6.9120e-06,0.332
6.9140e-06,0.334
6.9160e-06,0.334
6.9180e-06,0.336
6.9200e-06,0.336
6.9220e-06,0.34
6.9240e-06,0.342
6.9260e-06,0.342
6.9280e-06,0.344
6.9300e-06,0.346
6.9320e-06,0.348
6.9340e-06,0.35
6.9360e-06,0.35
6.9380e-06,0.352
6.9400e-06,0.352
6.9420e-06,0.354
6.9440e-06,0.356
6.9460e-06,0.358
6.9480e-06,0.36
6.9500e-06,0.362
6.9520e-06,0.364
6.9540e-06,0.364
6.9560e-06,0.368
6.9580e-06,0.366
6.9600e-06,0.37
6.9620e-06,0.372
6.9640e-06,0.372
6.9660e-06,0.374
6.9680e-06,0.376
6.9700e-06,0.376
6.9720e-06,0.378
6.9740e-06,0.38
6.9760e-06,0.38
6.9780e-06,0.382
6.9800e-06,0.382
6.9820e-06,0.384
6.9840e-06,0.384
6.9860e-06,0.384
6.9880e-06,0.386
6.9900e-06,0.388
6.9920e-06,0.386
6.9940e-06,0.388
6.9960e-06,0.39
6.9980e-06,0.39
7.0000e-06,0.39
7.0020e-06,0.39
7.0040e-06,0.39
7.0060e-06,0.39
7.0080e-06,0.392
7.0100e-06,0.392
7.0120e-06,0.392
7.0140e-06,0.392
7.0160e-06,0.394
7.0180e-06,0.394
7.0200e-06,0.39
7.0220e-06,0.392
7.0240e-06,0.394
7.0260e-06,0.392
7.0280e-06,0.392
7.0300e-06,0.392
7.0320e-06,0.392
7.0340e-06,0.392
7.0360e-06,0.39
7.0380e-06,0.39
7.0400e-06,0.39
7.0420e-06,0.39
7.0440e-06,0.386
7.0460e-06,0.388
7.0480e-06,0.388
7.0500e-06,0.384
7.0520e-06,0.386
7.0540e-06,0.384
7.0560e-06,0.384
7.0580e-06,0.382
7.0600e-06,0.382
7.0620e-06,0.38
7.0640e-06,0.38
7.0660e-06,0.38
7.0680e-06,0.38
7.0700e-06,0.378
7.0720e-06,0.376
7.0740e-06,0.376
7.0760e-06,0.374
7.0780e-06,0.374
7.0800e-06,0.374
7.0820e-06,0.372
7.0840e-06,0.372
7.0860e-06,0.37
7.0880e-06,0.368
7.0900e-06,0.368
7.0920e-06,0.366
7.0940e-06,0.364
7.0960e-06,0.364
7.0980e-06,0.362
7.1000e-06,0.36
7.1020e-06,0.36
7.1040e-06,0.36
7.1060e-06,0.356
7.1080e-06,0.358
7.1100e-06,0.356
7.1120e-06,0.352
7.1140e-06,0.352
7.1160e-06,0.352
7.1180e-06,0.352
7.1200e-06,0.35
7.1220e-06,0.348
7.1240e-06,0.346
7.1260e-06,0.346
7.1280e-06,0.346
7.1300e-06,0.344
7.1320e-06,0.342
7.1340e-06,0.34
7.1360e-06,0.34
7.1380e-06,0.34
7.1400e-06,0.338
7.1420e-06,0.336
7.1440e-06,0.338
7.1460e-06,0.336
7.1480e-06,0.336
7.1500e-06,0.336
7.1520e-06,0.334
7.1540e-06,0.332
7.1560e-06,0.332
7.1580e-06,0.332
7.1600e-06,0.332
7.1620e-06,0.328
7.1640e-06,0.33
7.1660e-06,0.328
7.1680e-06,0.326
7.1700e-06,0.326
7.1720e-06,0.326
7.1740e-06,0.326
7.1760e-06,0.324
7.1780e-06,0.322
7.1800e-06,0.322
7.1820e-06,0.32
7.1840e-06,0.32
7.1860e-06,0.318
7.1880e-06,0.318
7.1900e-06,0.318
7.1920e-06,0.318
7.1940e-06,0.316
7.1960e-06,0.314
7.1980e-06,0.314
7.2000e-06,0.314
7.2020e-06,0.312
7.2040e-06,0.31
7.2060e-06,0.31
7.2080e-06,0.31
7.2100e-06,0.306
7.2120e-06,0.306
7.2140e-06,0.304
7.2160e-06,0.302
7.2180e-06,0.304
7.2200e-06,0.302
7.2220e-06,0.3
